OrderID,OrderDate,ShipmentDate,CustomerName,Category,Region,Channel,Quantity,UnitPrice,DiscountApplied,SalesAmount
1032,2022-04-08,2022-04-13,Customer_124,Electronics,East,Online,1,49.71,False,49.71
1628,2022-12-16,2022-12-21,Customer_421,Clothing,South,Online,16,341.04,False,5456.64
72,2023-01-15,2023-01-21,Customer_215,Electronics,South,Wholesale,16,372.7,True,5366.88
1676,2023-05-24,2023-06-01,Customer_458,Electronics,East,Retail,9,453.21,True,3671.0009999999997
1920,2024-11-06,2024-11-14,Customer_76,Clothing,West,Retail,14,185.7,False,2599.7999999999997
1101,2024-03-15,2024-03-20,Customer_165,Electronics,South,Wholesale,12,326.13,True,3522.204
433,2024-11-14,2024-11-24,Customer_341,Electronics,South,Retail,6,437.88,True,2364.5519999999997
1487,2024-08-29,2024-09-06,Customer_376,Electronics,East,Wholesale,3,425.36,False,1276.08
357,2022-12-23,2023-01-01,Customer_375,Furniture,West,Online,10,466.97,True,4202.7300000000005
1829,2024-06-01,2024-06-05,Customer_425,Food,North,Wholesale,19,86.51,True,1479.3210000000001
1903,2022-07-19,2022-07-29,Customer_26,Furniture,West,Retail,16,255.46,True,3678.6240000000003
1134,2024-07-09,2024-07-13,Customer_194,Clothing,South,Wholesale,14,136.44,True,1719.144
1133,2024-07-14,2024-07-18,Customer_130,Clothing,North,Retail,9,376.65,True,3050.865
1560,2022-01-19,2022-01-22,Customer_47,Electronics,East,Wholesale,2,50.09,False,100.18
686,2024-03-22,2024-03-30,Customer_191,Electronics,West,Retail,16,154.11,True,2219.184
722,2022-03-16,2022-03-21,Customer_241,Clothing,East,Wholesale,16,396.25,False,6340.0
1034,2023-09-15,2023-09-23,Customer_293,Furniture,South,Online,10,242.13,True,2179.17
1148,2024-03-27,2024-03-29,Customer_395,Clothing,East,Online,17,286.73,False,4874.41
487,2023-11-03,2023-11-12,Customer_228,Electronics,South,Wholesale,3,238.2,False,714.5999999999999
1077,2024-11-05,2024-11-12,Customer_436,Clothing,South,Wholesale,12,238.78,True,2578.824
507,2023-11-07,2023-11-11,Customer_456,Clothing,South,Wholesale,3,464.27,True,1253.529
1212,2022-08-04,2022-08-08,Customer_421,Electronics,East,Online,5,101.73,False,508.65000000000003
1009,2024-01-01,2024-01-09,Customer_465,Clothing,South,Online,4,325.24,True,1170.864
1299,2024-04-28,2024-05-01,Customer_123,Clothing,South,Online,12,493.23,True,5326.884
1434,2023-06-16,2023-06-24,Customer_437,Electronics,East,Retail,13,15.04,True,175.968
1154,2024-03-17,2024-03-18,Customer_367,Clothing,South,Wholesale,1,284.59,False,284.59
1331,2023-06-05,2023-06-14,Customer_109,Furniture,East,Wholesale,5,289.6,False,1448.0
1302,2022-01-21,2022-01-22,Customer_453,Food,West,Retail,16,189.34,False,3029.44
187,2024-10-13,2024-10-15,Customer_145,Furniture,West,Wholesale,14,199.71,True,2516.346
1046,2023-12-14,2023-12-18,Customer_64,Electronics,West,Retail,3,203.94,False,611.8199999999999
823,2024-04-23,2024-05-03,Customer_371,Electronics,South,Wholesale,15,248.22,False,3723.3
109,2024-03-05,2024-03-06,Customer_71,Food,West,Wholesale,3,491.43,True,1326.861
1388,2023-01-18,2023-01-24,Customer_20,Clothing,South,Wholesale,15,183.59,True,2478.465
808,2024-09-23,2024-09-24,Customer_287,Electronics,North,Wholesale,10,31.5,False,315.0
1040,2024-08-15,2024-08-18,Customer_430,Furniture,North,Online,17,207.69,False,3530.73
1417,2024-05-22,2024-05-23,Customer_73,Furniture,North,Wholesale,4,165.79,True,596.8439999999999
1263,2023-06-08,2023-06-11,Customer_405,Food,North,Retail,12,243.81,False,2925.7200000000003
352,2022-08-06,2022-08-10,Customer_497,Furniture,South,Wholesale,14,282.47,True,3559.1220000000003
1529,2023-01-10,2023-01-13,Customer_279,Electronics,East,Online,7,400.39,False,2802.73
1086,2024-06-01,2024-06-09,Customer_116,Furniture,East,Wholesale,8,314.79,False,2518.32
1497,2024-08-14,2024-08-16,Customer_366,Furniture,East,Online,8,297.67,False,2381.36
1416,2022-11-08,2022-11-17,Customer_276,Electronics,West,Online,19,299.48,False,5690.120000000001
858,2024-03-24,2024-03-26,Customer_146,Electronics,West,Online,16,434.51,True,6256.944
1567,2024-12-24,2024-12-30,Customer_87,Food,North,Wholesale,10,187.29,True,1685.61
1773,2024-12-26,2025-01-05,Customer_396,Clothing,North,Wholesale,5,409.29,True,1841.805
1182,2022-11-25,2022-12-03,Customer_195,Food,North,Wholesale,7,40.25,True,253.57500000000002
543,2023-11-20,2023-11-28,Customer_442,Clothing,South,Retail,9,379.79,False,3418.11
1391,2022-07-27,2022-08-01,Customer_193,Clothing,North,Retail,15,37.75,True,509.625
741,2022-05-20,2022-05-21,Customer_198,Food,South,Retail,14,84.24,True,1061.424
1229,2024-01-31,2024-02-01,Customer_12,Food,South,Retail,9,185.28,False,1667.52
1980,2022-05-29,2022-06-07,Customer_463,Furniture,West,Retail,5,204.35,True,919.575
992,2023-03-18,2023-03-25,Customer_79,Food,West,Wholesale,2,297.11,True,534.798
440,2024-07-23,2024-07-26,Customer_102,Food,East,Online,11,130.48,True,1291.752
449,2024-08-11,2024-08-14,Customer_227,Electronics,West,Wholesale,17,87.27,False,1483.59
555,2023-11-08,2023-11-09,Customer_162,Furniture,West,Online,19,132.79,False,2523.0099999999998
437,2024-11-28,2024-12-07,Customer_390,Food,East,Wholesale,19,11.03,False,209.57
400,2023-11-07,2023-11-11,Customer_44,Clothing,East,Wholesale,6,198.78,True,1073.412
1600,2023-03-03,2023-03-06,Customer_478,Electronics,North,Retail,5,56.52,True,254.34000000000003
1566,2023-12-26,2024-01-01,Customer_320,Food,North,Online,2,456.24,False,912.48
1538,2022-04-24,2022-04-28,Customer_29,Food,South,Online,17,357.64,False,6079.88
70,2024-02-03,2024-02-08,Customer_155,Furniture,North,Wholesale,2,171.93,True,309.47400000000005
672,2024-10-27,2024-10-28,Customer_247,Food,South,Online,17,216.58,True,3313.674
157,2023-02-05,2023-02-11,Customer_448,Electronics,North,Online,17,134.96,True,2064.8880000000004
139,2023-11-15,2023-11-20,Customer_350,Clothing,North,Retail,16,191.31,True,2754.864
133,2023-09-25,2023-09-28,Customer_360,Clothing,East,Wholesale,13,221.7,False,2882.1
831,2024-05-21,2024-05-24,Customer_458,Electronics,North,Retail,10,128.78,True,1159.02
1308,2024-10-05,2024-10-10,Customer_231,Electronics,East,Wholesale,11,417.44,False,4591.84
681,2022-01-28,2022-02-03,Customer_101,Clothing,North,Online,19,425.32,False,8081.08
16,2023-04-05,2023-04-13,Customer_417,Food,North,Online,19,307.14,True,5252.094
525,2022-09-13,2022-09-19,Customer_25,Furniture,East,Retail,19,7.64,True,130.644
196,2024-03-26,2024-03-31,Customer_181,Electronics,South,Online,6,111.43,True,601.7220000000001
1504,2024-10-21,2024-10-24,Customer_309,Furniture,South,Online,10,181.71,False,1817.1000000000001
473,2023-04-01,2023-04-09,Customer_244,Food,West,Online,7,475.55,True,2995.965
1447,2023-09-29,2023-10-02,Customer_299,Electronics,East,Wholesale,8,115.59,False,924.72
1428,2024-08-14,2024-08-24,Customer_188,Food,South,Online,9,388.7,False,3498.2999999999997
1595,2024-08-01,2024-08-10,Customer_427,Furniture,South,Wholesale,7,139.91,True,881.433
182,2022-05-31,2022-06-02,Customer_428,Electronics,East,Retail,17,152.53,False,2593.01
1795,2024-06-20,2024-06-26,Customer_496,Clothing,North,Retail,6,219.26,False,1315.56
454,2024-03-05,2024-03-09,Customer_149,Electronics,East,Retail,16,120.84,True,1740.096
1515,2022-10-03,2022-10-10,Customer_118,Furniture,South,Retail,12,352.88,True,3811.104
40,2022-08-30,2022-09-09,Customer_438,Furniture,West,Online,6,58.14,False,348.84000000000003
280,2022-02-05,2022-02-13,Customer_226,Furniture,South,Retail,18,385.36,True,6242.832
1276,2024-02-02,2024-02-12,Customer_454,Furniture,East,Retail,2,253.69,True,456.642
638,2022-08-21,2022-08-28,Customer_73,Electronics,West,Wholesale,6,201.81,True,1089.7740000000001
1035,2023-10-26,2023-10-28,Customer_285,Furniture,North,Wholesale,8,56.75,True,408.6
1599,2024-06-09,2024-06-11,Customer_71,Food,South,Wholesale,17,368.39,False,6262.63
327,2024-03-01,2024-03-07,Customer_337,Clothing,West,Retail,15,85.47,True,1153.845
1667,2023-09-23,2023-09-30,Customer_101,Electronics,North,Wholesale,13,472.1,True,5523.570000000001
1025,2022-01-29,2022-01-30,Customer_151,Food,North,Retail,17,375.46,False,6382.82
1138,2022-01-03,2022-01-04,Customer_352,Food,North,Retail,10,472.83,True,4255.47
455,2023-09-26,2023-10-04,Customer_115,Furniture,West,Wholesale,8,296.1,True,2131.92
1809,2023-01-25,2023-02-02,Customer_485,Clothing,South,Retail,11,472.69,False,5199.59
976,2024-07-28,2024-08-06,Customer_491,Food,South,Wholesale,16,348.86,False,5581.76
1090,2023-08-17,2023-08-20,Customer_148,Clothing,North,Retail,14,351.59,False,4922.259999999999
1957,2022-06-09,2022-06-18,Customer_439,Clothing,East,Online,5,315.43,False,1577.15
729,2023-07-28,2023-07-31,Customer_470,Furniture,North,Retail,13,400.79,False,5210.27
1257,2022-10-05,2022-10-14,Customer_101,Furniture,West,Retail,1,353.99,True,318.591
289,2024-04-13,2024-04-17,Customer_185,Clothing,South,Online,15,259.45,False,3891.75
861,2024-04-04,2024-04-07,Customer_378,Clothing,East,Wholesale,12,410.18,False,4922.16
1648,2023-11-13,2023-11-20,Customer_90,Clothing,North,Retail,10,210.75,True,1896.75
315,2024-04-02,2024-04-05,Customer_487,Food,East,Wholesale,17,320.0,True,4896.0
940,2024-01-31,2024-02-06,Customer_334,Clothing,North,Wholesale,8,359.47,False,2875.76
953,2024-04-02,2024-04-03,Customer_391,Food,East,Wholesale,19,15.02,False,285.38
470,2024-01-24,2024-02-02,Customer_119,Clothing,West,Online,2,97.19,False,194.38
1590,2022-01-12,2022-01-13,Customer_188,Clothing,South,Retail,11,160.69,True,1590.831
1127,2022-09-02,2022-09-11,Customer_181,Electronics,West,Retail,15,113.84,True,1536.8400000000001
776,2023-07-28,2023-08-01,Customer_381,Food,East,Retail,7,190.49,True,1200.087
1031,2024-01-14,2024-01-24,Customer_180,Furniture,East,Wholesale,2,168.66,False,337.32
853,2023-08-27,2023-08-30,Customer_93,Clothing,West,Retail,11,54.68,False,601.48
520,2024-01-22,2024-01-29,Customer_287,Clothing,South,Retail,7,80.31,True,505.9530000000001
1398,2024-05-23,2024-05-26,Customer_194,Clothing,East,Wholesale,5,329.84,True,1484.28
1020,2022-05-10,2022-05-11,Customer_349,Electronics,East,Retail,13,383.3,True,4484.610000000001
618,2022-04-21,2022-04-28,Customer_138,Furniture,South,Wholesale,16,360.67,True,5193.648
1158,2023-07-18,2023-07-22,Customer_209,Clothing,South,Wholesale,6,224.97,True,1214.838
83,2022-10-16,2022-10-26,Customer_223,Food,South,Online,10,181.03,True,1629.27
1156,2024-12-21,2024-12-27,Customer_396,Clothing,North,Retail,12,28.74,False,344.88
1854,2024-01-12,2024-01-22,Customer_160,Furniture,West,Wholesale,17,296.94,True,4543.182
1891,2022-05-09,2022-05-13,Customer_76,Clothing,East,Wholesale,3,383.0,True,1034.1000000000001
908,2024-08-09,2024-08-13,Customer_251,Food,North,Retail,9,147.89,False,1331.0099999999998
1104,2022-07-02,2022-07-04,Customer_324,Clothing,East,Wholesale,5,435.03,False,2175.1499999999996
1458,2022-11-30,2022-12-05,Customer_207,Food,South,Retail,14,180.18,True,2270.268
1735,2023-09-19,2023-09-23,Customer_351,Clothing,North,Retail,6,119.33,True,644.3820000000001
1306,2023-07-24,2023-07-28,Customer_243,Clothing,West,Online,14,379.97,False,5319.58
947,2023-03-28,2023-03-30,Customer_459,Clothing,West,Retail,3,418.31,True,1129.4370000000001
1394,2023-02-14,2023-02-15,Customer_437,Clothing,South,Online,17,159.64,True,2442.4919999999997
93,2024-11-22,2024-11-23,Customer_380,Clothing,East,Online,9,124.74,True,1010.3939999999999
132,2022-07-09,2022-07-14,Customer_407,Furniture,West,Retail,19,14.17,True,242.30700000000002
1401,2024-09-04,2024-09-08,Customer_326,Electronics,North,Retail,14,239.54,True,3018.204
960,2024-07-03,2024-07-10,Customer_121,Food,East,Online,3,187.6,True,506.52
780,2022-03-30,2022-03-31,Customer_50,Food,South,Wholesale,9,58.52,True,474.01200000000006
1680,2022-09-20,2022-09-25,Customer_350,Electronics,North,Wholesale,16,495.14,True,7130.016
1995,2024-02-09,2024-02-15,Customer_170,Electronics,West,Retail,12,157.64,True,1702.512
193,2024-11-26,2024-11-30,Customer_313,Food,South,Online,7,268.33,True,1690.479
1111,2023-12-23,2024-01-01,Customer_106,Furniture,East,Online,17,464.89,True,7112.817
1890,2023-03-01,2023-03-11,Customer_319,Electronics,South,Retail,13,130.67,False,1698.7099999999998
1176,2022-03-03,2022-03-05,Customer_459,Furniture,West,Wholesale,12,477.4,True,5155.919999999999
1505,2022-04-29,2022-05-09,Customer_88,Clothing,South,Online,6,258.78,True,1397.4119999999998
850,2024-06-06,2024-06-15,Customer_494,Food,East,Online,1,40.81,True,36.729000000000006
890,2022-03-04,2022-03-05,Customer_193,Furniture,South,Wholesale,2,374.02,False,748.04
1611,2022-11-20,2022-11-23,Customer_244,Electronics,North,Retail,9,464.47,False,4180.2300000000005
23,2023-05-26,2023-05-27,Customer_118,Electronics,West,Online,11,494.49,False,5439.39
1623,2023-11-01,2023-11-10,Customer_47,Electronics,West,Wholesale,4,226.73,True,816.228
169,2023-10-22,2023-10-29,Customer_476,Food,North,Wholesale,15,202.08,True,2728.0800000000004
572,2023-03-14,2023-03-17,Customer_387,Furniture,West,Wholesale,13,223.87,False,2910.31
699,2023-08-18,2023-08-28,Customer_190,Clothing,East,Retail,18,84.02,True,1361.124
1205,2022-08-12,2022-08-19,Customer_296,Clothing,North,Online,9,279.73,True,2265.813
321,2023-10-19,2023-10-26,Customer_127,Food,East,Online,1,240.47,True,216.423
1186,2024-09-14,2024-09-15,Customer_283,Food,West,Retail,6,38.83,False,232.98
1070,2023-01-09,2023-01-16,Customer_427,Clothing,South,Wholesale,5,450.98,False,2254.9
338,2024-02-29,2024-03-10,Customer_498,Furniture,East,Online,1,356.57,False,356.57
1036,2024-01-28,2024-02-03,Customer_195,Electronics,South,Retail,1,308.18,False,308.18
1351,2022-04-12,2022-04-22,Customer_471,Furniture,South,Retail,6,355.82,False,2134.92
1433,2024-01-02,2024-01-04,Customer_111,Food,West,Wholesale,17,17.77,False,302.09
513,2022-02-10,2022-02-14,Customer_492,Clothing,South,Wholesale,18,54.9,True,889.38
432,2023-01-31,2023-02-08,Customer_213,Electronics,North,Wholesale,19,340.18,False,6463.42
358,2022-01-23,2022-01-25,Customer_2,Food,South,Wholesale,19,403.98,True,6908.058000000001
252,2022-06-30,2022-07-07,Customer_229,Food,North,Wholesale,13,495.88,False,6446.44
1075,2022-02-16,2022-02-21,Customer_22,Electronics,North,Online,12,207.87,True,2244.996
323,2024-04-10,2024-04-15,Customer_114,Furniture,North,Retail,9,386.71,False,3480.39
296,2023-07-24,2023-08-01,Customer_256,Furniture,North,Online,8,104.0,True,748.8000000000001
648,2024-12-15,2024-12-24,Customer_476,Food,South,Retail,2,31.29,True,56.322
530,2024-03-08,2024-03-09,Customer_118,Clothing,South,Retail,16,175.67,False,2810.72
1732,2023-05-30,2023-06-09,Customer_55,Food,South,Online,6,438.72,True,2369.088
188,2024-05-30,2024-05-31,Customer_65,Furniture,North,Wholesale,10,424.04,True,3816.3600000000006
343,2023-11-28,2023-11-29,Customer_328,Furniture,South,Retail,13,297.59,True,3481.803
144,2023-11-30,2023-12-05,Customer_28,Electronics,South,Wholesale,15,104.31,False,1564.65
472,2023-04-21,2023-04-30,Customer_371,Furniture,North,Wholesale,10,415.94,True,3743.4599999999996
829,2022-03-10,2022-03-18,Customer_483,Electronics,South,Wholesale,6,87.38,True,471.852
1679,2024-02-09,2024-02-18,Customer_118,Clothing,North,Online,3,337.3,False,1011.9000000000001
842,2024-08-15,2024-08-19,Customer_382,Electronics,North,Online,9,464.07,False,4176.63
272,2024-11-28,2024-12-02,Customer_220,Clothing,South,Online,6,497.6,False,2985.6000000000004
314,2024-05-16,2024-05-19,Customer_84,Clothing,North,Retail,7,179.74,False,1258.18
639,2023-06-08,2023-06-16,Customer_59,Electronics,North,Online,19,314.34,True,5375.213999999999
1662,2022-08-30,2022-09-04,Customer_44,Electronics,East,Online,12,108.33,False,1299.96
1071,2024-09-02,2024-09-12,Customer_318,Food,West,Wholesale,16,488.36,True,7032.384
148,2022-08-08,2022-08-12,Customer_13,Furniture,North,Retail,17,116.32,True,1779.696
1003,2024-11-06,2024-11-12,Customer_141,Food,North,Wholesale,15,357.95,False,5369.25
562,2023-12-18,2023-12-19,Customer_132,Furniture,South,Wholesale,18,377.32,False,6791.76
263,2023-07-24,2023-07-28,Customer_72,Clothing,East,Retail,3,493.08,False,1479.24
1177,2022-08-04,2022-08-05,Customer_296,Food,West,Retail,1,127.44,False,127.44
677,2024-03-16,2024-03-18,Customer_385,Electronics,South,Wholesale,14,197.01,False,2758.14
766,2023-08-11,2023-08-16,Customer_404,Furniture,North,Wholesale,19,219.01,False,4161.19
1962,2024-02-22,2024-03-02,Customer_85,Food,West,Wholesale,9,344.75,False,3102.75
1870,2023-12-01,2023-12-10,Customer_6,Furniture,North,Retail,7,227.81,False,1594.67
1164,2024-07-25,2024-08-03,Customer_47,Clothing,West,Online,14,54.1,True,681.66
1272,2023-12-05,2023-12-10,Customer_128,Clothing,East,Retail,8,375.71,False,3005.68
1947,2023-01-13,2023-01-14,Customer_150,Clothing,South,Wholesale,5,17.36,True,78.12
342,2024-09-23,2024-09-26,Customer_174,Furniture,North,Online,4,186.99,True,673.1640000000001
462,2023-03-21,2023-03-26,Customer_273,Furniture,West,Online,18,59.27,False,1066.8600000000001
620,2024-04-27,2024-05-01,Customer_180,Furniture,North,Wholesale,13,411.46,True,4814.081999999999
409,2022-02-06,2022-02-10,Customer_481,Clothing,East,Wholesale,16,228.49,False,3655.84
468,2022-06-22,2022-06-30,Customer_450,Clothing,East,Online,17,34.92,True,534.276
1971,2023-02-18,2023-02-21,Customer_427,Food,South,Retail,3,306.89,False,920.67
1535,2022-03-27,2022-04-05,Customer_26,Furniture,North,Wholesale,10,289.34,False,2893.3999999999996
1678,2024-07-09,2024-07-16,Customer_12,Electronics,South,Wholesale,3,294.0,False,882.0
1089,2023-12-28,2024-01-05,Customer_441,Electronics,East,Wholesale,7,430.57,True,2712.591
467,2022-02-08,2022-02-12,Customer_28,Electronics,West,Online,14,478.71,False,6701.94
1741,2023-02-10,2023-02-16,Customer_179,Food,West,Retail,4,239.81,False,959.24
316,2024-07-24,2024-07-26,Customer_383,Furniture,North,Retail,16,376.88,False,6030.08
1607,2023-02-03,2023-02-09,Customer_408,Electronics,North,Online,13,20.05,True,234.58500000000004
485,2022-02-27,2022-03-04,Customer_465,Clothing,North,Wholesale,7,227.94,False,1595.58
1321,2022-12-15,2022-12-21,Customer_288,Clothing,East,Wholesale,1,17.69,False,17.69
1203,2023-08-16,2023-08-24,Customer_444,Food,South,Retail,8,332.78,True,2396.016
1508,2023-04-30,2023-05-03,Customer_269,Electronics,North,Retail,17,130.57,True,1997.721
150,2023-01-20,2023-01-27,Customer_36,Food,East,Retail,13,283.53,False,3685.8899999999994
834,2022-01-23,2022-01-31,Customer_370,Clothing,South,Online,9,430.11,False,3870.9900000000002
1553,2023-11-19,2023-11-20,Customer_173,Furniture,South,Online,10,87.69,False,876.9
587,2022-03-16,2022-03-23,Customer_250,Furniture,West,Retail,10,189.14,False,1891.3999999999999
92,2024-07-18,2024-07-21,Customer_276,Electronics,South,Wholesale,7,174.84,True,1101.4920000000002
1982,2023-10-23,2023-10-30,Customer_405,Furniture,East,Online,6,203.45,True,1098.6299999999999
229,2023-03-14,2023-03-22,Customer_332,Electronics,North,Wholesale,12,374.4,False,4492.799999999999
56,2022-06-11,2022-06-15,Customer_340,Electronics,West,Online,16,40.77,True,587.0880000000001
386,2024-04-28,2024-04-30,Customer_364,Electronics,North,Retail,12,46.71,True,504.468
1727,2022-02-24,2022-03-02,Customer_134,Furniture,East,Wholesale,4,59.74,False,238.96
909,2023-12-24,2023-12-28,Customer_233,Food,West,Wholesale,9,469.3,True,3801.33
1213,2022-12-02,2022-12-11,Customer_246,Electronics,East,Retail,19,10.52,True,179.892
385,2023-12-28,2024-01-01,Customer_202,Furniture,South,Online,9,359.94,True,2915.514
1187,2024-07-09,2024-07-16,Customer_369,Food,North,Online,16,477.77,True,6879.888
1832,2024-02-03,2024-02-05,Customer_279,Furniture,West,Retail,18,93.23,True,1510.326
702,2023-11-23,2023-11-29,Customer_17,Furniture,South,Retail,1,87.76,False,87.76
1250,2023-02-18,2023-02-23,Customer_159,Clothing,North,Wholesale,15,325.03,False,4875.45
1241,2022-12-26,2022-12-27,Customer_60,Clothing,South,Retail,12,439.19,False,5270.28
1728,2024-06-30,2024-07-01,Customer_426,Furniture,East,Online,16,315.73,True,4546.512000000001
1258,2024-07-04,2024-07-08,Customer_156,Furniture,South,Retail,15,117.3,False,1759.5
883,2024-05-25,2024-06-02,Customer_467,Clothing,South,Wholesale,5,434.82,True,1956.69
717,2022-08-17,2022-08-21,Customer_445,Furniture,West,Online,4,482.69,False,1930.76
214,2024-03-11,2024-03-20,Customer_167,Electronics,South,Retail,7,360.64,False,2524.48
1410,2023-11-26,2023-11-28,Customer_197,Furniture,South,Online,1,42.98,True,38.681999999999995
111,2022-07-26,2022-08-01,Customer_58,Electronics,East,Wholesale,15,345.51,True,4664.385
1069,2023-10-23,2023-10-24,Customer_141,Food,West,Retail,12,453.45,False,5441.4
402,2024-07-08,2024-07-17,Customer_331,Furniture,East,Online,5,5.12,False,25.6
81,2023-01-27,2023-02-04,Customer_465,Clothing,South,Retail,6,94.42,False,566.52
1356,2024-06-07,2024-06-17,Customer_212,Furniture,East,Wholesale,1,173.07,True,155.763
1557,2023-05-04,2023-05-05,Customer_435,Electronics,West,Retail,8,431.32,True,3105.504
1172,2024-11-09,2024-11-19,Customer_260,Clothing,East,Retail,16,309.01,True,4449.744
779,2024-12-01,2024-12-07,Customer_363,Furniture,East,Online,13,58.95,False,766.35
1813,2024-12-19,2024-12-27,Customer_491,Clothing,South,Online,16,181.31,False,2900.96
332,2024-03-12,2024-03-19,Customer_399,Furniture,South,Retail,4,126.25,True,454.5
545,2023-05-26,2023-06-01,Customer_464,Food,South,Retail,1,405.91,False,405.91
380,2023-02-01,2023-02-07,Customer_467,Furniture,West,Online,4,338.33,True,1217.988
1066,2022-01-12,2022-01-19,Customer_275,Furniture,North,Online,8,423.48,True,3049.056
100,2023-12-27,2023-12-31,Customer_64,Furniture,West,Online,18,388.1,True,6287.22
1216,2023-07-25,2023-08-01,Customer_22,Furniture,North,Online,10,119.39,False,1193.9
1349,2023-12-30,2023-12-31,Customer_438,Electronics,West,Wholesale,9,143.89,False,1295.0099999999998
1902,2023-12-27,2023-12-31,Customer_309,Food,South,Wholesale,13,292.65,True,3424.005
1074,2023-05-04,2023-05-13,Customer_356,Clothing,West,Retail,2,412.74,True,742.932
458,2023-05-15,2023-05-16,Customer_104,Electronics,West,Retail,11,277.24,True,2744.6760000000004
80,2023-08-16,2023-08-19,Customer_234,Electronics,West,Wholesale,12,403.08,True,4353.264
1766,2023-05-05,2023-05-06,Customer_339,Electronics,West,Wholesale,5,49.53,False,247.65
1696,2023-03-01,2023-03-06,Customer_487,Electronics,South,Retail,5,197.86,False,989.3000000000001
870,2022-04-27,2022-05-04,Customer_379,Electronics,North,Retail,10,249.28,False,2492.8
538,2022-06-26,2022-06-27,Customer_211,Food,West,Online,4,281.28,True,1012.608
1162,2024-04-04,2024-04-13,Customer_480,Furniture,East,Retail,14,126.42,True,1592.892
981,2022-02-28,2022-03-05,Customer_76,Electronics,South,Retail,12,9.93,False,119.16
665,2022-01-28,2022-01-30,Customer_103,Clothing,West,Wholesale,8,261.85,False,2094.8
1585,2022-11-24,2022-12-04,Customer_308,Electronics,East,Retail,8,476.64,True,3431.808
1710,2022-02-27,2022-03-02,Customer_364,Furniture,West,Retail,16,128.13,True,1845.072
629,2022-03-02,2022-03-11,Customer_181,Food,North,Online,2,24.53,False,49.06
679,2024-11-04,2024-11-05,Customer_278,Electronics,East,Wholesale,13,321.82,False,4183.66
36,2023-01-23,2023-01-27,Customer_433,Furniture,South,Wholesale,4,176.25,False,705.0
1503,2024-03-07,2024-03-14,Customer_46,Furniture,South,Wholesale,7,339.65,False,2377.5499999999997
118,2022-04-06,2022-04-13,Customer_394,Electronics,East,Retail,17,372.09,True,5692.977
60,2024-03-26,2024-04-03,Customer_430,Electronics,North,Retail,4,173.44,False,693.76
794,2024-03-31,2024-04-03,Customer_324,Electronics,South,Wholesale,17,423.59,True,6480.927
1658,2024-05-06,2024-05-07,Customer_90,Electronics,North,Wholesale,19,382.09,True,6533.739
644,2022-09-06,2022-09-08,Customer_188,Clothing,East,Wholesale,16,198.73,False,3179.68
611,2024-09-10,2024-09-13,Customer_214,Clothing,West,Retail,18,55.75,True,903.15
324,2024-12-17,2024-12-22,Customer_433,Electronics,South,Retail,2,332.33,True,598.194
785,2023-02-26,2023-03-04,Customer_141,Clothing,West,Wholesale,5,263.57,False,1317.85
937,2023-03-19,2023-03-21,Customer_127,Food,East,Retail,2,427.23,True,769.014
194,2024-10-11,2024-10-19,Customer_439,Furniture,South,Online,15,405.47,True,5473.845
745,2023-10-16,2023-10-20,Customer_146,Furniture,South,Retail,1,351.02,True,315.918
1459,2022-01-02,2022-01-11,Customer_479,Food,North,Retail,3,446.27,False,1338.81
1475,2022-09-18,2022-09-25,Customer_230,Clothing,West,Retail,11,347.84,True,3443.616
1807,2024-09-15,2024-09-18,Customer_408,Clothing,South,Retail,6,235.11,True,1269.594
1601,2024-10-01,2024-10-11,Customer_178,Furniture,West,Wholesale,3,395.72,False,1187.16
678,2024-01-09,2024-01-12,Customer_439,Electronics,South,Retail,7,191.1,True,1203.93
519,2024-01-02,2024-01-04,Customer_76,Clothing,East,Retail,8,369.36,False,2954.88
1347,2022-06-15,2022-06-20,Customer_83,Food,North,Retail,11,314.8,False,3462.8
297,2022-11-01,2022-11-11,Customer_187,Clothing,West,Wholesale,12,69.77,False,837.24
944,2022-04-06,2022-04-07,Customer_226,Clothing,East,Retail,14,496.92,False,6956.88
1552,2023-07-29,2023-08-07,Customer_93,Electronics,West,Online,5,468.89,True,2110.005
1919,2023-10-26,2023-11-03,Customer_338,Food,South,Retail,2,416.51,False,833.02
1493,2022-06-14,2022-06-24,Customer_409,Food,West,Online,5,132.3,True,595.35
403,2022-07-11,2022-07-17,Customer_98,Food,West,Online,6,88.41,False,530.46
854,2024-10-10,2024-10-12,Customer_407,Electronics,East,Online,8,318.72,False,2549.76
255,2024-09-19,2024-09-27,Customer_77,Clothing,West,Retail,12,463.01,True,5000.508
1244,2023-03-24,2023-03-28,Customer_435,Electronics,East,Online,5,12.61,True,56.745
1136,2023-01-24,2023-02-01,Customer_472,Clothing,South,Online,14,447.68,True,5640.768000000001
1189,2022-06-19,2022-06-23,Customer_450,Furniture,North,Wholesale,6,441.96,True,2386.584
326,2022-04-27,2022-05-03,Customer_205,Food,South,Online,10,448.23,True,4034.07
1092,2023-01-07,2023-01-09,Customer_288,Electronics,West,Retail,11,306.74,True,3036.7260000000006
774,2024-04-30,2024-05-01,Customer_408,Food,West,Wholesale,8,218.06,True,1570.0320000000002
1123,2022-01-29,2022-02-04,Customer_189,Food,North,Online,13,108.12,False,1405.56
1145,2024-08-06,2024-08-12,Customer_107,Furniture,North,Wholesale,3,468.66,True,1265.382
